mandature_id,institution,mandature,mandature_start_date,mandature_end_date,wikidata_qid,person_id,last_name,first_name,birth_date,death_date,department,group,mandat_start_date,mandat_end_date,mandat_duration,sycomore_id,senat_id,wikidata_qid.1
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,varenne_1870-10-03,Varenne,"Alexandre, Claude",1870-10-03,1947-02-16,Puy-de-Dôme,Parti socialiste de France,1932-05-01,1936-05-31,1491.0,7210,,Q1247638
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,varenne_1870-10-03,Varenne,"Alexandre, Claude",1870-10-03,1947-02-16,Puy-de-Dôme,Socialistes unifiés,1906-05-20,1910-05-31,1472.0,7210,,Q1247638
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,maurel_1867-05-02,Maurel,Henri,1867-05-02,1935-04-03,Bouches-du-Rhône,Parti socialiste,1919-11-16,1924-05-31,1658.0,5124,,Q1248097
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,sangnier_1873-04-03,Sangnier,Marc,1873-04-03,1950-05-28,Seine,Non inscrit,1919-11-16,1924-05-31,1658.0,6273,,Q1248451
gouv_briand_10,gouvernement,Gouvernement Briand X,1926-06-23,1926-07-17,#REF!,durand_1865-01-08,Durand,Jean,1865-01-08,1936-10-11,Ministre de l’Intérieur,,,,,,,Q125250
gouv_briand_8,gouvernement,Gouvernement Briand VIII,1925-11-28,1926-03-06,#REF!,durand_1865-01-08,Durand,Jean,1865-01-08,1936-10-11,Ministre de l’Agriculture,,,,,,,Q125250
gouv_briand_9,gouvernement,Gouvernement Briand IX,1926-03-09,1926-06-15,#REF!,durand_1865-01-08,Durand,Jean,1865-01-08,1936-10-11,Ministre de l'Intérieur,,,,,,,Q125250
gouv_briand_9,gouvernement,Gouvernement Briand IX,1926-03-09,1926-06-15,#REF!,durand_1865-01-08,Durand,Jean,1865-01-08,1936-10-11,Ministre de l’Agriculture,,,,,,,Q125250
gouv_chautemps_1,gouvernement,Gouvernement Chautemps I,1930-02-21,1930-02-25,#REF!,durand_1865-01-08,Durand,Jean,1865-01-08,1936-10-11,Ministre de l'Instruction publique et des Beaux-Arts,,,,,,,Q125250
gouv_painleve_2,gouvernement,Gouvernement Painlevé II,1925-04-17,1925-10-27,#REF!,durand_1865-01-08,Durand,Jean,1865-01-08,1936-10-11,Ministre de l’Agriculture,,,,,,,Q125250
gouv_painleve_3,gouvernement,Gouvernement Painlevé III,1925-10-29,1925-11-22,#REF!,durand_1865-01-08,Durand,Jean,1865-01-08,1936-10-11,Ministre de l’Agriculture,,,,,,,Q125250
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,martinaud-déplat_1899-08-09,Martinaud-Déplat,Léon,1899-08-09,1969-10-05,Seine,Républicain radical et radical-socialiste,1932-05-08,1936-05-31,1484.0,5049,,Q1255723
gouv_daladier_2,gouvernement,Gouvernement Daladier II,1934-01-30,1934-02-07,#REF!,martinaud-déplat_1899-08-09,Martinaud-Déplat,Léon,1899-08-09,1969-10-05,Sous-secrétaire d’État à la Présidence du Conseil et aux Affaires étrangères chargé de la Présidence du conseil,,,,,5049,,Q1255723
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,bonnet_1889-07-23,Bonnet,"Georges, Etienne",1889-07-23,1973-06-18,Dordogne,Radical et radical-socialiste,1924-05-11,1928-05-31,1481.0,949,,Q1262453
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,bonnet_1889-07-23,Bonnet,"Georges, Etienne",1889-07-23,1973-06-18,Dordogne,Républicain radical et radical-socialiste,1929-02-24,1932-05-31,1192.0,949,,Q1262453
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,bonnet_1889-07-23,Bonnet,"Georges, Etienne",1889-07-23,1973-06-18,Dordogne,Républicain radical et radical-socialiste,1932-05-01,1936-05-31,1491.0,949,,Q1262453
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,bonnet_1889-07-23,Bonnet,"Georges, Etienne",1889-07-23,1973-06-18,Dordogne,Républicain radical et radical-socialiste,1936-04-26,1942-05-31,2226.0,949,,Q1262453
gouv_sarraut_1,gouvernement,Gouvernement Sarraut I,1933-10-26,1933-11-23,#REF!,brunet_1878-01-04,Brunet,Auguste,1878-01-04,1957-10-07,Sous-secrétaire d’État aux Colonies,,,,,,,Q126307762
gouv_steeg,gouvernement,Gouvernement Steeg,1930-12-13,1931-01-22,#REF!,brunet_1878-01-04,Brunet,Auguste,1878-01-04,1957-10-07,Sous-secrétaire d’État aux Colonies,,,,,,,Q126307762
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,jaluzot_1834-05-05,Jaluzot,Jules,1834-05-05,1916-02-21,Nièvre,Républicains progressistes,1889-09-22,1893-10-14,1483.0,3984,,Q1266110
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,jaluzot_1834-05-05,Jaluzot,Jules,1834-05-05,1916-02-21,Nièvre,Républicains progressistes,1893-08-20,1898-05-31,1745.0,3984,,Q1266110
chambre_7,chambre,VIIe législature de la Troisième République,1898-06-01,1902-05-31,#REF!,jaluzot_1834-05-05,Jaluzot,Jules,1834-05-05,1916-02-21,Nièvre,Républicains progressistes,1898-05-08,1902-05-31,1483.0,3984,,Q1266110
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,jaluzot_1834-05-05,Jaluzot,Jules,1834-05-05,1916-02-21,Nièvre,Républicains progressistes,1902-04-27,1906-05-31,1495.0,3984,,Q1266110
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,doumer_1857-03-22,Doumer,Paul,1857-03-22,1932-05-07,Aisne,Gauche radicale,1888-04-09,1889-10-14,553.0,2569,doumer_paul0473r3,Q12680
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,doumer_1857-03-22,Doumer,Paul,1857-03-22,1932-05-07,Yonne,Gauche radicale,1891-10-25,1893-10-14,720.0,2569,doumer_paul0473r3,Q12680
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,doumer_1857-03-22,Doumer,Paul,1857-03-22,1932-05-07,Yonne,Gauche radicale,1893-08-20,1896-12-27,1225.0,2569,doumer_paul0473r3,Q12680
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,doumer_1857-03-22,Doumer,Paul,1857-03-22,1932-05-07,Aisne,Gauche radicale,1902-04-27,1906-05-31,1495.0,2569,doumer_paul0473r3,Q12680
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,doumer_1857-03-22,Doumer,Paul,1857-03-22,1932-05-07,Aisne,Gauche radicale,1906-05-06,1910-05-31,1486.0,2569,doumer_paul0473r3,Q12680
gouv_bourgeois,gouvernement,Gouvernement Bourgeois,1895-11-01,1896-04-23,#REF!,doumer_1857-03-22,Doumer,Paul,1857-03-22,1932-05-07,Ministre des Finances,,,,,2569,doumer_paul0473r3,Q12680
gouv_briand_7,gouvernement,Gouvernement Briand VII,1921-01-16,1922-01-12,#REF!,doumer_1857-03-22,Doumer,Paul,1857-03-22,1932-05-07,Ministre des Finances,,,,,2569,doumer_paul0473r3,Q12680
gouv_briand_8,gouvernement,Gouvernement Briand VIII,1925-11-28,1926-03-06,#REF!,doumer_1857-03-22,Doumer,Paul,1857-03-22,1932-05-07,Ministre des Finances,,,,,2569,doumer_paul0473r3,Q12680
gouv_painleve_1,gouvernement,Gouvernement Painlevé I,1917-09-12,1917-11-13,#REF!,doumer_1857-03-22,Doumer,Paul,1857-03-22,1932-05-07,"Ministre d'État, membre du comité de Guerre",,,,,2569,doumer_paul0473r3,Q12680
senat_1912,senat,Élections sénatoriales de 1912,1912-01-07,,#REF!,doumer_1857-03-22,Doumer,Paul,1857-03-22,1932-05-07,Corse,,1912-01-07,1921-01-08,3289.0,2569,doumer_paul0473r3,Q12680
senat_1921,senat,Élections sénatoriales de 1921,1921-01-09,,#REF!,doumer_1857-03-22,Doumer,Paul,1857-03-22,1932-05-07,Corse,,1921-01-09,1930-01-13,3291.0,2569,doumer_paul0473r3,Q12680
senat_1929,senat,Élections sénatoriales de 1929,1929-10-20,,#REF!,doumer_1857-03-22,Doumer,Paul,1857-03-22,1932-05-07,Corse,,1930-01-14,1945-10-21,5759.0,2569,doumer_paul0473r3,Q12680
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,jaurès_1859-09-03,Jaurès,Jean,1859-09-03,1914-07-31,Tarn,Parti socialiste,1910-04-24,1914-05-31,1498.0,4011,,Q12688
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,jaurès_1859-09-03,Jaurès,Jean,1859-09-03,1914-07-31,Tarn,Parti socialiste,1914-04-26,1914-07-31,96.0,4011,,Q12688
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,jaurès_1859-09-03,Jaurès,Jean,1859-09-03,1914-07-31,Tarn,,1885-10-04,1889-10-14,1471.0,4011,,Q12688
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,jaurès_1859-09-03,Jaurès,Jean,1859-09-03,1914-07-31,Tarn,,1893-01-22,1893-10-14,265.0,4011,,Q12688
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,jaurès_1859-09-03,Jaurès,Jean,1859-09-03,1914-07-31,Tarn,,1893-08-20,1898-05-31,1745.0,4011,,Q12688
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,jaurès_1859-09-03,Jaurès,Jean,1859-09-03,1914-07-31,Tarn,Socialistes parlementaires,1902-04-27,1906-05-31,1495.0,4011,,Q12688
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,jaurès_1859-09-03,Jaurès,Jean,1859-09-03,1914-07-31,Tarn,Socialistes unifiés,1906-05-06,1910-05-31,1486.0,4011,,Q12688
gouv_briand_7,gouvernement,Gouvernement Briand VII,1921-01-16,1922-01-12,#REF!,lefebvre du prey_1866-10-16,Lefebvre du Prey,Edmond,1866-10-16,1955-01-14,Ministre de l’Agriculture,,,,,7691,lefebvre_du_prey_edmond0976r3,Q1285694
gouv_francois_marsal,gouvernement,Gouvernement François-Marsal,1924-06-08,1924-06-10,#REF!,lefebvre du prey_1866-10-16,Lefebvre du Prey,Edmond,1866-10-16,1955-01-14,Ministre des Affaires étrangères,,,,,7691,lefebvre_du_prey_edmond0976r3,Q1285694
gouv_poincare_3,gouvernement,Gouvernement Poincaré III,1924-03-29,1924-06-01,#REF!,lefebvre du prey_1866-10-16,Lefebvre du Prey,Edmond,1866-10-16,1955-01-14,Ministre de la Justice,,,,,7691,lefebvre_du_prey_edmond0976r3,Q1285694
senat_1927,senat,Élections sénatoriales de 1927,1927-01-09,,#REF!,lefebvre du prey_1866-10-16,Lefebvre du Prey,Edmond,1866-10-16,1955-01-14,Pas-de-Calais,,1927-12-18,1936-01-13,2948.0,7691,lefebvre_du_prey_edmond0976r3,Q1285694
senat_1935,senat,Élections sénatoriales de 1935,1935-10-20,,#REF!,lefebvre du prey_1866-10-16,Lefebvre du Prey,Edmond,1866-10-16,1955-01-14,Pas-de-Calais,,1936-01-14,1945-10-21,3568.0,7691,lefebvre_du_prey_edmond0976r3,Q1285694
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,lefebvre du prey_1866-10-16,Lefebvre du Prey,Edmond,1866-10-16,1955-01-14,Pas-de-Calais,Républicain progressiste,1910-05-08,1914-05-31,1484.0,7691,lefebvre_du_prey_edmond0976r3,Q1285694
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,lefebvre du prey_1866-10-16,Lefebvre du Prey,Edmond,1866-10-16,1955-01-14,Pas-de-Calais,Fédération républicaine,1914-04-26,1919-12-07,2051.0,7691,lefebvre_du_prey_edmond0976r3,Q1285694
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,lefebvre du prey_1866-10-16,Lefebvre du Prey,Edmond,1866-10-16,1955-01-14,Pas-de-Calais,Entente républicaine démocratique,1919-11-16,1924-05-31,1658.0,7691,lefebvre_du_prey_edmond0976r3,Q1285694
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,lefebvre du prey_1866-10-16,Lefebvre du Prey,Edmond,1866-10-16,1955-01-14,Pas-de-Calais,Union républicaine démocratique,1924-05-11,1927-12-18,1316.0,7691,lefebvre_du_prey_edmond0976r3,Q1285694
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,lefebvre du prey_1866-10-16,Lefebvre du Prey,Edmond,1866-10-16,1955-01-14,Pas-de-Calais,,1909-03-07,1910-05-31,450.0,7691,lefebvre_du_prey_edmond0976r3,Q1285694
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,guilhaumon_1876-06-25,Guilhaumon,Charles,1876-06-25,1950-03-25,Hérault,Républicain socialiste,1919-11-16,1924-05-31,1658.0,3666,,Q12948415
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,guilhaumon_1876-06-25,Guilhaumon,Charles,1876-06-25,1950-03-25,Hérault,Radical et radical-socialiste,1924-05-11,1928-05-31,1481.0,3666,,Q12948415
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,guilhaumon_1876-06-25,Guilhaumon,Charles,1876-06-25,1950-03-25,Hérault,Indépendants de gauche,1928-04-29,1932-05-31,1493.0,3666,,Q12948415
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,aldy_1853-07-17,Aldy,"Emile, Paul, Félix",1853-07-17,1921-04-25,Aude,Parti socialiste,1910-04-24,1914-05-31,1498.0,80,,Q12948740
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,aldy_1853-07-17,Aldy,"Emile, Paul, Félix",1853-07-17,1921-04-25,Aude,Parti socialiste,1914-04-26,1919-12-07,2051.0,80,,Q12948740
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,aldy_1853-07-17,Aldy,"Emile, Paul, Félix",1853-07-17,1921-04-25,Aude,Socialistes parlementaires,1902-05-11,1906-05-31,1481.0,80,,Q12948740
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,aldy_1853-07-17,Aldy,"Emile, Paul, Félix",1853-07-17,1921-04-25,Aude,Socialistes unifiés,1906-05-06,1910-05-31,1486.0,80,,Q12948740
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,mège_1883-08-01,Mège,Henri,1883-08-01,1956-04-01,Dordogne,Républicain radical et radical-socialiste,1932-05-08,1936-05-31,1484.0,5158,,Q12948758
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,fontanier_1880-02-16,Fontanier,Henry,1880-02-16,1938-08-06,Cantal,Parti socialiste,1924-05-11,1928-05-31,1481.0,3048,,Q12948763
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,fontanier_1880-02-16,Fontanier,Henry,1880-02-16,1938-08-06,Cantal,Parti socialiste,1932-05-08,1936-05-31,1484.0,3048,,Q12948763
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,cazassus_1862-03-08,Cazassus,Laurent,1862-03-08,1928-03-11,Haute-Garonne,Parti républicain radical et radical socialiste,1914-05-10,1919-12-07,2037.0,1552,,Q12949337
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,salette_1879-08-10,Salette,Lucien,1879-08-10,1937-03-09,Hérault,,1930-04-06,1932-05-31,786.0,6247,,Q12949554
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,salette_1879-08-10,Salette,Lucien,1879-08-10,1937-03-09,Hérault,Parti socialiste,1932-05-01,1936-05-31,1491.0,6247,,Q12949554
senat_1927,senat,Élections sénatoriales de 1927,1927-01-09,,#REF!,d'andlau de hombourg_1868-06-07,d'ANDLAU de HOMBOURG,Hubert,1868-06-07,1959-11-03,Bas-Rhin,,1928-11-04,1936-01-13,2626.0,,d_andlau_de_hombourg_hubert1107r3,Q1299805
senat_1935,senat,Élections sénatoriales de 1935,1935-10-20,,#REF!,d'andlau de hombourg_1868-06-07,d'ANDLAU de HOMBOURG,Hubert,1868-06-07,1959-11-03,Bas-Rhin,,1936-01-14,1945-10-21,3568.0,,d_andlau_de_hombourg_hubert1107r3,Q1299805
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,oudin_1873-01-20,Oudin,Adrien,1873-01-20,1934-01-24,Seine,,1931-12-20,1932-05-31,163.0,5626,,Q13077207
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,oudin_1873-01-20,Oudin,Adrien,1873-01-20,1934-01-24,Seine,Députés du centre républicain,1932-05-01,1934-01-24,633.0,5626,,Q13077207
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,nast_1884-09-24,Nast,Albert,1884-09-24,1957-07-19,Seine-et-Marne,,1931-10-04,1932-05-31,240.0,5511,,Q13077217
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,nast_1884-09-24,Nast,Albert,1884-09-24,1957-07-19,Seine-et-Marne,Indépendants de gauche,1932-05-08,1936-05-31,1484.0,5511,,Q13077217
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,pétrot_1837-06-03,Pétrot,"Albert, Augustin",1837-06-03,1897-12-11,Seine,Radical-socialiste,1893-09-03,1897-12-11,1560.0,5853,,Q13077218
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,rozet_1852-12-05,Rozet,"Albin, Antoine",1852-12-05,1915-09-13,Haute-Marne,Gauche démocratique,1910-05-08,1914-05-31,1484.0,6179,,Q13077219
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,rozet_1852-12-05,Rozet,"Albin, Antoine",1852-12-05,1915-09-13,Haute-Marne,Gauche radicale,1914-05-10,1915-09-13,491.0,6179,,Q13077219
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,rozet_1852-12-05,Rozet,"Albin, Antoine",1852-12-05,1915-09-13,Haute-Marne,,1889-09-22,1893-10-14,1483.0,6179,,Q13077219
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,rozet_1852-12-05,Rozet,"Albin, Antoine",1852-12-05,1915-09-13,Haute-Marne,,1893-08-20,1898-05-31,1745.0,6179,,Q13077219
chambre_7,chambre,VIIe législature de la Troisième République,1898-06-01,1902-05-31,#REF!,rozet_1852-12-05,Rozet,"Albin, Antoine",1852-12-05,1915-09-13,Haute-Marne,,1898-05-08,1902-05-31,1483.0,6179,,Q13077219
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,rozet_1852-12-05,Rozet,"Albin, Antoine",1852-12-05,1915-09-13,Haute-Marne,,1902-05-11,1906-05-31,1481.0,6179,,Q13077219
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,rozet_1852-12-05,Rozet,"Albin, Antoine",1852-12-05,1915-09-13,Haute-Marne,Union démocratique,1906-05-06,1910-05-31,1486.0,6179,,Q13077219
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,girault_1852-09-21,Girault,Alexandre,1852-09-21,,Seine,,1896-12-28,1898-05-31,519.0,3440,,Q13077222
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,payer_1877-11-30,Payer,André,1877-11-30,1953-06-14,Seine,Républicain socialiste,1919-11-11,1924-05-31,1663.0,5735,,Q13077231
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,payer_1877-11-30,Payer,André,1877-11-30,1953-06-14,Seine,Non inscrit,1924-05-11,1928-05-31,1481.0,5735,,Q13077231
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,payer_1877-11-30,Payer,André,1877-11-30,1953-06-14,Seine,Députés indépendants,1928-04-29,1932-05-31,1493.0,5735,,Q13077231
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,piérard_1854-03-07,Piérard,André,1854-03-07,1906-03-05,Seine-Inférieure,,1889-09-22,1893-10-14,1483.0,5914,,Q13077232
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,hude_1851-07-06,Hude,"Antoine, Auguste",1851-07-06,1888-12-23,Seine,Gauche radicale,1885-10-18,1888-12-23,1162.0,7965,,Q13077236
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,després_1834-04-12,Després,Armand,1834-04-12,1896-07-22,Seine,Action libérale,1889-10-06,1893-10-14,1469.0,2451,,Q13077239
chambre_7,chambre,VIIe législature de la Troisième République,1898-06-01,1902-05-31,#REF!,holtz_1867-02-21,Holtz,"Armand, Louis",1867-02-21,1942-05-20,Seine,Non inscrit,1898-05-22,1902-05-31,1469.0,3854,,Q13077240
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,holtz_1867-02-21,Holtz,"Armand, Louis",1867-02-21,1942-05-20,Seine,Non inscrit,1902-04-27,1906-05-31,1495.0,3854,,Q13077240
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,dormoy_1876-07-09,Dormoy,Auguste Parenthou d'Ormoy dit,1876-07-09,1970-03-11,Seine,Parti socialiste - Communiste,1919-11-16,1924-05-31,1658.0,2561,,Q13077241
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,montaut_1823-08-27,Montaut,"Bernard, Louis, Célestin",1823-08-27,1899-02-12,Seine-et-Marne,Extreme-gauche,1885-10-04,1889-10-14,1471.0,5370,,Q13077251
